TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType,Location,Channel,CustomerOccupation,TransactionDate,PreviousTransactionDate,BinningAge,Target
70.68,25.0,105.0,1.0,1478.4099999999999,Debit,El Paso,Online,Student,2023-11-22 17:01:08,2024-11-04 08:10:55,Very Low,2
261.77,28.0,46.0,1.0,824.71,Debit,Chicago,Online,Student,2023-01-12 18:07:21,2024-11-04 08:11:48,Low,2
183.22,27.0,63.0,1.0,1024.4199999999996,Debit,Milwaukee,ATM,Student,2023-10-05 18:40:15,2024-11-04 08:07:27,Low,2
156.86,51.0,102.0,1.0,14453.35,Debit,Charlotte,ATM,Doctor,2023-01-30 16:37:53,2024-11-04 08:10:27,Medium,0
120.67000000000002,42.0,233.0,1.0,5374.54,Debit,Colorado Springs,ATM,Doctor,2023-12-25 18:16:39,2024-11-04 08:12:08,Low,0
308.62,59.0,101.0,1.0,9148.08,Credit,Sacramento,Branch,Engineer,2023-10-06 18:59:06,2024-11-04 08:06:47,Medium,0
506.81,59.0,41.0,1.0,2757.23,Debit,Milwaukee,ATM,Engineer,2023-12-20 16:17:24,2024-11-04 08:08:00,Medium,1
328.39,41.0,108.0,1.0,2523.83,Debit,New York,ATM,Engineer,2023-11-09 16:47:01,2024-11-04 08:11:57,Low,2
796.3,67.0,64.0,1.0,1498.79,Debit,Austin,Branch,Retired,2023-03-22 16:03:01,2024-11-04 08:08:32,High,1
72.47,29.0,72.0,1.0,1305.56,Debit,Boston,Online,Doctor,2023-10-17 18:02:43,2024-11-04 08:11:10,Low,2
279.6,25.0,131.0,1.0,1910.9,Debit,Fort Worth,ATM,Student,2023-05-31 16:28:06,2024-11-04 08:06:53,Very Low,2
304.2,25.0,102.0,1.0,423.6400000000003,Debit,Indianapolis,Online,Student,2023-06-08 16:06:13,2024-11-04 08:10:19,Very Low,2
351.38,64.0,21.0,1.0,7606.63,Debit,New York,Branch,Retired,2023-06-26 18:41:55,2024-11-04 08:06:32,High,1
86.07,31.0,23.0,1.0,842.5599999999995,Debit,Dallas,Branch,Doctor,2023-11-20 18:40:45,2024-11-04 08:12:19,Low,2
604.5,28.0,80.0,1.0,709.4200000000001,Debit,Portland,ATM,Student,2023-08-08 18:39:24,2024-11-04 08:06:32,Low,2
258.7,27.0,123.0,1.0,1358.37,Debit,Charlotte,ATM,Student,2023-02-22 17:12:15,2024-11-04 08:06:36,Low,2
11.45999999999998,75.0,64.0,1.0,7258.33,Credit,Austin,Branch,Retired,2023-01-31 17:14:32,2024-11-04 08:08:10,High,1
63.75999999999999,69.0,100.0,1.0,4980.26,Debit,San Antonio,ATM,Retired,2023-06-27 17:44:24,2024-11-04 08:10:22,High,1
446.83,55.0,143.0,1.0,1623.5,Credit,Miami,Branch,Retired,2023-06-26 18:51:31,2024-11-04 08:09:33,Medium,1
63.54000000000002,26.0,136.0,1.0,4401.78,Debit,Dallas,ATM,Engineer,2023-05-22 18:23:18,2024-11-04 08:07:31,Very Low,2
81.11000000000001,48.0,110.0,1.0,2051.37,Debit,Charlotte,Online,Engineer,2023-10-16 18:07:26,2024-11-04 08:07:46,Medium,1
170.96,64.0,69.0,1.0,13374.89,Debit,Washington,Branch,Doctor,2023-12-28 16:46:46,2024-11-04 08:06:53,High,0
48.50999999999999,22.0,69.0,1.0,3363.23,Debit,Austin,Branch,Student,2023-01-09 17:22:18,2024-11-04 08:10:53,Very Low,2
325.03,60.0,106.0,1.0,13521.76,Debit,Jacksonville,Branch,Doctor,2023-01-11 17:04:19,2024-11-04 08:10:08,Medium,0
125.82999999999998,57.0,138.0,1.0,6109.86,Debit,Los Angeles,,Retired,2023-05-29 17:14:03,2024-11-04 08:11:30,Medium,1
506.83,37.0,45.0,1.0,9975.79,Debit,Indianapolis,,Engineer,2023-04-24 17:27:12,2024-11-04 08:07:31,Low,0
738.94,41.0,173.0,1.0,13856.18,Debit,Philadelphia,Branch,Doctor,2023-10-09 18:54:21,2024-11-04 08:08:51,Low,0
180.36,33.0,55.0,1.0,9905.23,Credit,Oklahoma City,Online,Engineer,2023-05-30 16:12:10,2024-11-04 08:06:40,Low,0
225.1,28.0,35.0,1.0,1547.71,Debit,Boston,ATM,Student,2023-12-11 17:28:44,,Low,2
359.51,79.0,157.0,1.0,7153.72,Debit,Charlotte,,Retired,2023-11-30 18:08:39,2024-11-04 08:12:11,High,1
720.46,54.0,44.0,1.0,3101.54,Debit,Tucson,Branch,Retired,2023-12-07 16:10:40,2024-11-04 08:08:35,Medium,1
291.46,57.0,135.0,1.0,7142.53,Debit,Miami,ATM,Retired,2023-02-08 16:29:56,2024-11-04 08:10:03,Medium,1
98.24000000000001,28.0,148.0,1.0,580.6599999999999,Debit,Mesa,Online,Student,2023-04-10 17:58:46,2024-11-04 08:08:58,Low,2
100.48000000000002,18.0,104.0,1.0,6149.81,Credit,Milwaukee,Branch,Student,2023-02-17 16:53:25,2024-11-04 08:12:12,Very Low,2
45.900000000000006,56.0,264.0,1.0,5698.25,Debit,Columbus,Branch,Engineer,2023-07-04 18:55:57,2024-11-04 08:07:45,Medium,1
258.21,39.0,225.0,1.0,9562.41,Debit,San Antonio,Online,Doctor,2023-11-27 17:19:31,2024-11-04 08:10:11,Low,0
287.51,22.0,255.0,1.0,187.64999999999964,Debit,El Paso,Online,Student,2023-05-22 16:57:31,2024-11-04 08:08:19,Very Low,2
501.3,26.0,146.0,1.0,8520.08,Credit,San Antonio,Online,Engineer,2023-05-22 18:27:37,2024-11-04 08:08:07,Very Low,0
26.100000000000023,27.0,32.0,1.0,1435.7200000000003,Debit,Mesa,ATM,Student,2023-02-17 16:21:21,2024-11-04 08:07:09,Low,2
436.77,20.0,176.0,1.0,825.6900000000005,Debit,Jacksonville,ATM,Student,2023-09-28 16:14:49,2024-11-04 08:09:11,Very Low,2
292.38,68.0,224.0,1.0,5803.89,,Baltimore,ATM,Doctor,2023-05-15 16:49:14,2024-11-04 08:09:42,High,1
25.29000000000002,50.0,125.0,1.0,5374.69,Debit,Miami,Online,,2023-07-27 18:34:19,2024-11-04 08:06:44,Medium,1
123.35,31.0,10.0,1.0,6852.16,Credit,Baltimore,Online,Doctor,2023-08-11 17:00:56,2024-11-04 08:09:58,Low,0
139.51999999999998,23.0,31.0,1.0,1570.2200000000003,Debit,Portland,Branch,Student,2023-09-22 18:02:42,2024-11-04 08:08:00,Very Low,2
51.19999999999999,18.0,83.0,1.0,730.6000000000004,Debit,Tucson,Online,Student,2023-03-13 18:45:47,2024-11-04 08:06:44,Very Low,2
161.38,24.0,101.0,1.0,3900.34,Credit,Colorado Springs,Online,Student,2023-11-09 16:06:17,2024-11-04 08:10:55,Very Low,2
2.509999999999991,63.0,32.0,1.0,4891.56,Debit,Baltimore,Online,Retired,2023-04-17 16:04:21,2024-11-04 08:11:22,High,1
22.620000000000005,64.0,102.0,1.0,7682.0,Debit,Virginia Beach,ATM,Doctor,2023-05-10 16:35:02,2024-11-04 08:11:17,High,1
126.82999999999998,57.0,39.0,1.0,6100.98,Debit,Austin,Branch,Retired,2023-02-20 16:40:25,2024-11-04 08:10:31,Medium,1
46.599999999999994,55.0,68.0,1.0,1562.9,Debit,Detroit,Online,Doctor,2023-08-30 17:54:55,2024-11-04 08:06:23,Medium,1
243.8,57.0,48.0,1.0,13732.81,Debit,San Francisco,Branch,Doctor,2023-01-03 16:42:41,2024-11-04 08:10:09,Medium,0
231.51,60.0,96.0,1.0,5790.7,Credit,Oklahoma City,Branch,Retired,2023-08-28 17:22:16,2024-11-04 08:12:09,Medium,1
175.05,39.0,34.0,1.0,1447.35,Debit,,Online,Engineer,2023-01-02 17:05:16,2024-11-04 08:08:09,Low,2
762.74,64.0,244.0,1.0,207.10000000000036,Debit,Los Angeles,ATM,Doctor,2023-05-02 17:24:54,2024-11-04 08:06:39,High,1
34.02999999999997,57.0,38.0,1.0,3077.2,Debit,Los Angeles,Branch,Engineer,2023-05-22 17:09:30,2024-11-04 08:09:59,Medium,1
15.949999999999989,25.0,52.0,1.0,1983.0,Debit,Raleigh,Branch,Student,2023-03-14 17:10:00,2024-11-04 08:11:39,Very Low,2
211.36,57.0,107.0,1.0,3120.1000000000004,Debit,Milwaukee,ATM,Engineer,2023-11-24 17:24:24,2024-11-04 08:06:24,Medium,1
101.50999999999999,46.0,199.0,1.0,3052.47,Credit,Tucson,Online,Engineer,2023-03-23 16:17:51,2024-11-04 08:11:54,Medium,1
309.42,27.0,42.0,1.0,8564.46,Debit,Fresno,Branch,Engineer,2023-10-18 16:51:31,2024-11-04 08:10:21,Low,0
257.6,59.0,293.0,1.0,7950.74,Credit,Fort Worth,Online,Retired,2023-12-18 16:30:46,2024-11-04 08:09:57,Medium,0
746.78,21.0,64.0,1.0,1699.81,Credit,,Branch,Student,2023-11-27 16:29:16,2024-11-04 08:07:44,Very Low,2
82.00999999999999,23.0,156.0,1.0,287.46000000000004,Credit,Sacramento,Branch,Student,2023-12-25 17:27:57,2024-11-04 08:07:14,Very Low,2
476.99,23.0,187.0,1.0,1154.48,Debit,San Diego,Online,Student,2023-01-10 16:00:32,2024-11-04 08:10:10,Very Low,2
320.11,23.0,130.0,1.0,4076.48,Debit,El Paso,Branch,Student,,2024-11-04 08:07:38,Very Low,2
333.39,68.0,35.0,1.0,10628.59,Debit,Philadelphia,ATM,Doctor,2023-09-11 16:36:59,2024-11-04 08:08:37,High,0
10.300000000000011,47.0,197.0,1.0,7801.32,Debit,Fresno,ATM,Engineer,2023-12-07 16:59:06,2024-11-04 08:10:12,Medium,0
416.55,33.0,73.0,1.0,922.96,Debit,Oklahoma City,Online,Engineer,2023-05-05 17:31:53,,Low,2
84.91,18.0,68.0,1.0,4734.110000000001,Debit,Raleigh,Online,Student,2023-10-16 18:38:15,2024-11-04 08:06:59,Very Low,2
98.94999999999999,75.0,73.0,1.0,5670.82,Debit,Mesa,Branch,Retired,2023-12-29 17:37:37,2024-11-04 08:07:52,High,1
18.139999999999986,58.0,48.0,1.0,6020.85,Credit,Milwaukee,ATM,Retired,2023-02-17 18:46:59,2024-11-04 08:11:08,Medium,1
215.13,46.0,114.0,1.0,3956.69,Debit,Charlotte,Online,Engineer,2023-01-05 16:02:42,2024-11-04 08:08:16,Medium,1
218.57,62.0,102.0,1.0,13869.86,Credit,Memphis,Branch,Doctor,2023-10-16 16:30:38,2024-11-04 08:08:19,Medium,0
341.88,43.0,89.0,1.0,4159.52,Debit,Austin,ATM,Engineer,2023-06-14 16:34:43,2024-11-04 08:11:00,Low,1
691.92,19.0,61.00000000000001,1.0,1084.6499999999996,Debit,Boston,Online,Student,2023-07-10 16:37:18,2024-11-04 08:12:13,Very Low,2
50.43000000000001,32.0,51.0,1.0,9794.26,Debit,San Jose,Branch,Doctor,2023-07-10 16:06:28,2024-11-04 08:09:10,Low,0
440.43,78.0,23.0,1.0,5123.24,Debit,Colorado Springs,Branch,Retired,2023-09-21 17:41:34,2024-11-04 08:07:52,High,1
299.03,39.0,52.0,1.0,1381.2799999999997,Debit,Columbus,Branch,Engineer,2023-01-19 17:27:01,2024-11-04 08:10:02,Low,2
1.9800000000000182,66.0,170.0,1.0,11619.1,Debit,Seattle,ATM,Doctor,2023-12-25 17:41:33,2024-11-04 08:10:47,High,0
173.45,31.0,161.0,1.0,9077.62,Debit,Philadelphia,ATM,Engineer,2023-12-25 16:25:43,2024-11-04 08:07:11,Low,0
438.76,22.0,73.0,1.0,1824.19,Debit,San Antonio,Branch,Student,2023-02-13 16:48:50,2024-11-04 08:11:13,Very Low,2
519.62,71.0,40.0,1.0,4159.33,Credit,Washington,Online,Retired,2023-11-23 17:42:11,2024-11-04 08:06:37,High,1
738.68,50.0,124.0,1.0,14352.33,Debit,Chicago,Online,Doctor,2023-03-07 16:36:08,2024-11-04 08:11:40,Medium,0
151.14,64.0,38.0,1.0,2156.54,Debit,Memphis,Online,Retired,2023-06-01 16:18:49,2024-11-04 08:11:40,High,1
75.76999999999998,51.0,148.0,1.0,8361.7,Debit,Charlotte,Branch,Engineer,2023-08-07 17:48:31,2024-11-04 08:09:47,Medium,0
444.52,27.0,17.0,1.0,5424.6,Debit,Louisville,Online,Engineer,2023-04-04 16:11:34,2024-11-04 08:06:58,Low,2
5.2900000000000205,52.0,276.0,1.0,11263.89,Debit,Indianapolis,Online,Doctor,2023-03-08 18:51:57,2024-11-04 08:09:14,Medium,0
97.63,48.0,127.0,1.0,12467.31,Credit,Milwaukee,Online,Doctor,2023-05-15 16:05:06,2024-11-04 08:11:10,Medium,0
256.95,26.0,71.0,1.0,2531.24,Debit,San Diego,Branch,Engineer,2023-05-04 16:37:21,2024-11-04 08:08:10,Very Low,2
734.86,48.0,290.0,1.0,6242.03,Credit,Boston,Branch,Engineer,2023-12-08 16:36:30,2024-11-04 08:08:49,Medium,0
84.28,39.0,142.0,1.0,13586.06,Debit,Memphis,Branch,Doctor,2023-06-12 17:09:17,2024-11-04 08:07:40,Low,0
202.49,48.0,69.0,1.0,7447.1,Credit,Virginia Beach,ATM,Engineer,2023-12-28 16:30:32,2024-11-04 08:08:28,Medium,0
154.99,25.0,53.0,1.0,1419.31,Debit,Mesa,Branch,Student,2023-08-28 17:07:08,2024-11-04 08:08:06,Very Low,2
481.53,58.0,277.0,1.0,6142.54,Debit,Atlanta,Branch,Retired,2023-09-12 17:21:48,2024-11-04 08:11:54,Medium,1
172.92,20.0,212.0,1.0,416.3699999999999,Debit,Miami,Online,Student,2023-08-28 16:56:05,2024-11-04 08:08:14,Very Low,2
275.59,53.0,238.0,1.0,6313.22,Credit,Philadelphia,Branch,Retired,2023-10-10 16:49:03,2024-11-04 08:10:12,Medium,1
207.2,60.0,133.0,1.0,8092.94,Debit,Columbus,Online,Engineer,2024-01-01 16:12:32,2024-11-04 08:06:23,Medium,1
136.82,31.0,13.999999999999986,1.0,6229.13,Debit,Chicago,Branch,Engineer,2023-08-25 18:24:06,2024-11-04 08:08:03,Low,0
211.36,30.0,27.999999999999986,1.0,8741.51,Debit,Chicago,Online,Engineer,2023-08-10 18:31:00,2024-11-04 08:08:34,Low,0
26.30000000000001,32.0,33.0,1.0,7473.73,Debit,Virginia Beach,ATM,Doctor,2023-12-12 16:57:29,2024-11-04 08:09:28,Low,0
319.5,29.0,69.0,1.0,2366.3,Credit,Virginia Beach,Branch,Engineer,2023-06-09 16:03:24,2024-11-04 08:10:45,Low,2
182.42,51.0,137.0,1.0,3051.29,Debit,Kansas City,Branch,Retired,2023-03-22 16:59:56,2024-11-04 08:10:41,Medium,1
716.62,44.0,241.0,1.0,6987.4,Debit,Atlanta,ATM,Doctor,2023-04-10 16:04:28,2024-11-04 08:10:05,Low,0
222.96,65.0,150.0,1.0,7370.41,Credit,Fresno,ATM,Doctor,2023-03-23 17:26:31,2024-11-04 08:12:21,High,1
79.76999999999998,68.0,167.0,1.0,5010.31,Debit,San Francisco,ATM,Retired,2023-01-23 16:50:55,2024-11-04 08:08:44,High,1
431.08,45.0,25.0,1.0,6760.22,Debit,Albuquerque,Branch,Retired,2023-07-17 18:24:15,2024-11-04 08:06:52,Medium,0
592.24,52.0,140.0,1.0,9817.05,Debit,Tucson,ATM,Doctor,2023-10-16 16:49:07,2024-11-04 08:07:20,Medium,0
200.19,52.0,108.0,1.0,4389.96,Credit,San Antonio,Branch,Retired,2023-07-18 18:11:40,2024-11-04 08:12:17,Medium,1
297.5,73.0,80.0,1.0,6768.14,Credit,Kansas City,Branch,Retired,2023-03-27 17:16:41,2024-11-04 08:07:49,High,1
345.86,51.0,145.0,1.0,1504.6400000000003,,Omaha,ATM,Retired,2023-11-20 16:41:44,2024-11-04 08:09:26,Medium,1
343.88,63.0,97.0,1.0,6486.18,Debit,Nashville,Online,Retired,2023-12-11 16:37:20,2024-11-04 08:12:01,High,1
16.519999999999982,25.0,135.0,1.0,835.5299999999997,Credit,Boston,Online,Student,2023-01-04 17:00:58,2024-11-04 08:07:28,Very Low,2
162.1,41.0,151.0,1.0,8576.65,Debit,Milwaukee,Branch,Engineer,2023-12-06 17:34:01,2024-11-04 08:08:09,Low,0
36.120000000000005,22.0,234.0,1.0,1593.0299999999997,Debit,Houston,Online,Student,2023-11-29 17:55:07,2024-11-04 08:08:11,Very Low,2
354.91,74.0,191.0,1.0,3872.55,Debit,Boston,ATM,Retired,2023-12-18 16:33:07,2024-11-04 08:09:08,High,1
38.40999999999997,40.0,117.0,1.0,9129.68,Debit,Denver,ATM,Doctor,2023-04-11 16:06:20,2024-11-04 08:07:27,Low,0
53.52000000000001,49.0,55.0,1.0,2227.49,Debit,San Diego,Branch,Engineer,2023-03-31 16:18:37,2024-11-04 08:08:36,Medium,1
498.59,45.0,138.0,1.0,2619.46,Debit,Philadelphia,Online,Retired,2023-10-23 18:41:35,2024-11-04 08:11:11,Medium,2
13.300000000000011,23.0,63.0,1.0,213.0,Debit,San Antonio,ATM,Student,2023-06-06 16:36:30,2024-11-04 08:09:17,Very Low,2
189.65,21.0,60.0,1.0,8457.09,Debit,Charlotte,ATM,Student,2023-09-25 16:32:45,2024-11-04 08:11:01,Very Low,0
255.32,80.0,27.0,1.0,6290.62,Debit,Baltimore,ATM,Retired,2023-09-13 16:14:04,2024-11-04 08:07:29,High,1
230.51,51.0,56.0,1.0,9522.37,Credit,Memphis,Branch,Engineer,2023-02-17 18:01:18,2024-11-04 08:10:49,Medium,0
237.74,61.0,152.0,1.0,11795.12,Debit,Tucson,ATM,Doctor,2023-06-12 18:51:29,2024-11-04 08:10:26,Medium,0
512.76,52.0,26.0,1.0,5121.36,Debit,Fresno,ATM,Doctor,2023-04-11 16:37:54,2024-11-04 08:07:06,Medium,1
151.37,54.0,53.0,1.0,8356.08,Debit,Baltimore,ATM,Engineer,2023-04-03 16:55:21,2024-11-04 08:08:41,Medium,0
85.00999999999999,25.0,157.0,1.0,1299.4,Credit,Portland,ATM,Student,2023-01-23 18:35:43,2024-11-04 08:08:58,Very Low,2
444.47,57.0,61.00000000000001,1.0,6062.94,Debit,San Jose,Online,Retired,2023-01-16 16:15:57,2024-11-04 08:10:42,Medium,1
211.36,67.0,58.0,1.0,7588.67,Debit,Indianapolis,ATM,Retired,2023-04-24 16:28:14,2024-11-04 08:10:28,High,1
879.25,24.0,137.0,1.0,125.85000000000036,Credit,Memphis,Online,Student,2023-11-07 17:44:12,2024-11-04 08:08:02,Very Low,2
55.97999999999999,24.0,87.0,1.0,7047.04,Credit,Kansas City,Branch,Student,2023-09-25 16:41:04,2024-11-04 08:12:04,Very Low,0
54.91,41.0,275.0,1.0,7927.27,Credit,Columbus,ATM,Engineer,2023-02-13 16:08:58,2024-11-04 08:07:25,Low,0
393.74,26.0,90.0,1.0,1769.06,Debit,Charlotte,Online,Student,2023-12-04 18:11:56,2024-11-04 08:06:52,Very Low,2
58.94,30.0,26.0,1.0,4575.98,Debit,Miami,Online,Engineer,,2024-11-04 08:08:38,Low,2
515.57,27.0,56.0,1.0,9269.67,Debit,Columbus,ATM,Engineer,2023-01-02 17:26:34,2024-11-04 08:06:54,Low,0
332.15,59.0,105.0,1.0,9749.46,Debit,Dallas,ATM,Doctor,2023-10-16 17:12:32,2024-11-04 08:07:16,Medium,0
177.94,19.0,173.0,1.0,123.23999999999978,Debit,Milwaukee,Online,Student,2023-09-26 16:08:25,2024-11-04 08:11:29,Very Low,2
68.68,49.0,141.0,1.0,4718.51,Debit,Sacramento,,Engineer,2023-09-18 16:15:19,2024-11-04 08:06:27,Medium,1
240.03,33.0,31.0,1.0,7807.73,Debit,Atlanta,Online,Engineer,2023-02-27 17:25:09,2024-11-04 08:09:41,Low,0
168.34,64.0,240.0,1.0,7483.01,Debit,Phoenix,ATM,Retired,2023-06-27 18:14:30,2024-11-04 08:11:10,High,1
474.77,46.0,284.0,1.0,8494.53,Debit,Boston,Online,Engineer,2023-10-06 18:26:45,2024-11-04 08:06:24,Medium,0
451.7,29.0,103.0,1.0,8994.67,Debit,Chicago,Online,Engineer,2023-03-01 16:56:01,2024-11-04 08:10:51,Low,0
243.85,39.0,43.000000000000014,1.0,4576.78,Debit,Omaha,Branch,Engineer,2023-12-20 16:41:44,2024-11-04 08:08:53,Low,2
5.759999999999991,38.0,164.0,1.0,5859.79,Debit,Houston,Branch,,2023-08-28 17:13:52,2024-11-04 08:09:21,Low,0
435.08,55.0,78.0,1.0,2103.41,Debit,San Francisco,Online,Engineer,2023-07-24 16:01:27,2024-11-04 08:11:15,Medium,1
127.78,20.0,170.0,1.0,1046.6599999999994,Debit,Miami,ATM,Student,2023-04-25 16:41:32,2024-11-04 08:10:26,Very Low,2
23.139999999999986,47.0,93.0,1.0,10536.54,Credit,Mesa,Online,Doctor,2023-11-15 17:23:40,2024-11-04 08:09:21,Medium,0
545.87,27.0,41.0,1.0,4860.01,Debit,Miami,Branch,Engineer,2023-01-02 16:31:28,2024-11-04 08:09:44,Low,2
21.20999999999998,55.0,37.0,1.0,9575.42,Debit,Nashville,Online,Engineer,2023-12-04 16:20:16,2024-11-04 08:07:18,Medium,0
423.53,50.0,81.0,1.0,5453.4,Credit,Kansas City,Branch,Doctor,2023-08-10 17:08:52,2024-11-04 08:07:23,Medium,1
142.1,18.0,109.0,1.0,1545.6400000000003,Credit,San Francisco,Online,,2023-06-08 17:08:06,2024-11-04 08:11:56,Very Low,2
114.15,19.0,52.0,1.0,1612.4,Debit,Atlanta,ATM,Student,2023-02-21 16:47:54,2024-11-04 08:08:38,Very Low,2
275.98,72.0,67.0,1.0,6151.05,Credit,Washington,Online,Retired,2023-12-15 16:04:20,2024-11-04 08:07:16,High,1
590.68,27.0,23.0,1.0,852.1999999999998,Debit,Washington,Branch,Student,2023-09-25 16:56:21,2024-11-04 08:09:15,Low,2
152.42,42.0,176.0,1.0,9141.79,Debit,San Jose,ATM,Doctor,2023-10-23 16:45:37,2024-11-04 08:12:18,Low,0
395.77,43.0,118.0,1.0,6425.99,Credit,El Paso,Branch,Doctor,2023-02-27 16:24:11,2024-11-04 08:08:17,Low,0
615.16,26.0,140.0,1.0,214.60999999999967,Debit,Boston,Online,Student,2023-02-06 16:40:27,2024-11-04 08:06:37,Very Low,2
207.82,19.0,30.0,1.0,229.02000000000044,Credit,Las Vegas,Online,Student,2023-02-28 16:34:45,2024-11-04 08:07:02,Very Low,2
220.52,57.0,152.0,1.0,1793.0900000000001,Debit,Seattle,ATM,Retired,2023-06-07 16:07:22,2024-11-04 08:07:19,Medium,1
281.47,34.0,142.0,1.0,4437.48,Debit,Philadelphia,ATM,Engineer,2023-08-18 17:02:15,2024-11-04 08:11:13,Low,2
57.91,58.0,97.0,1.0,3641.06,Credit,Sacramento,Branch,Engineer,2023-11-28 16:45:08,2024-11-04 08:07:03,Medium,1
30.480000000000018,32.0,78.0,1.0,11481.85,Credit,Seattle,Branch,Doctor,2023-12-04 16:27:11,2024-11-04 08:07:38,Low,0
453.09,48.0,97.0,1.0,4734.110000000001,Debit,San Jose,Branch,Doctor,2023-06-05 16:24:22,2024-11-04 08:08:12,Medium,1
424.47,22.0,116.0,1.0,5491.55,Debit,Oklahoma City,Online,Student,2023-02-27 16:05:35,2024-11-04 08:08:43,Very Low,2
228.4,67.0,116.0,1.0,9598.43,Debit,Omaha,ATM,Doctor,2023-01-05 16:22:12,2024-11-04 08:09:36,High,0
67.17000000000002,63.0,48.0,1.0,14410.44,Debit,Seattle,Online,Doctor,2023-07-03 18:03:48,2024-11-04 08:08:55,High,0
284.89,53.0,115.0,1.0,9738.6,Debit,Atlanta,Online,Doctor,2023-12-18 17:53:03,2024-11-04 08:06:51,Medium,0
118.69,33.0,296.0,1.0,749.3400000000001,Debit,Omaha,Online,Doctor,2023-02-13 18:36:21,2024-11-04 08:10:00,Low,2
221.33,27.0,276.0,1.0,1185.4300000000007,Debit,Louisville,ATM,Student,2023-10-18 18:17:05,2024-11-04 08:09:51,Low,2
252.31,26.0,172.0,1.0,1584.6,Credit,Seattle,ATM,Student,2023-03-29 16:10:33,2024-11-04 08:12:07,Very Low,2
58.849999999999994,71.0,115.0,1.0,1789.8000000000002,Credit,Milwaukee,Online,Retired,2023-05-15 17:15:25,2024-11-04 08:06:34,High,1
194.68,32.0,165.0,1.0,14494.18,Debit,Memphis,Online,Doctor,,2024-11-04 08:11:54,Low,0
433.53,38.0,231.0,1.0,6368.32,Debit,Philadelphia,Branch,Doctor,2023-10-19 17:06:57,2024-11-04 08:09:08,Low,0
178.26,59.0,59.0,1.0,1137.1299999999997,Debit,Oklahoma City,ATM,Retired,2023-10-16 16:55:59,2024-11-04 08:08:51,Medium,1
207.65,34.0,98.0,1.0,5143.8,Debit,San Francisco,Online,Engineer,2023-09-11 16:52:21,2024-11-04 08:09:29,Low,2
237.0,49.0,115.0,1.0,14021.4,Debit,Tucson,Online,Doctor,2023-02-10 16:50:10,2024-11-04 08:08:13,Medium,0
347.63,25.0,272.0,1.0,1400.04,Credit,Chicago,Online,Student,2023-12-13 16:41:13,2024-11-04 08:08:39,Very Low,2
517.68,31.0,24.0,1.0,11305.81,Debit,Omaha,ATM,Doctor,2023-04-05 17:52:24,2024-11-04 08:08:06,Low,0
36.25,52.0,76.0,1.0,193.0600000000004,Debit,Tucson,Branch,Doctor,2023-11-27 18:28:57,2024-11-04 08:10:09,Medium,1
46.53000000000003,42.0,34.0,1.0,4468.12,Debit,San Francisco,ATM,Engineer,2023-06-22 17:27:50,2024-11-04 08:07:22,Low,1
207.47,53.0,12.0,1.0,1688.9,Debit,Miami,ATM,Doctor,2023-10-02 18:57:19,2024-11-04 08:07:01,Medium,1
199.7,43.0,285.0,1.0,7574.45,Debit,Indianapolis,ATM,Engineer,2023-04-03 18:41:57,2024-11-04 08:08:58,Low,0
307.89,62.0,90.0,1.0,2637.55,Credit,Nashville,Online,Retired,2023-07-10 16:34:43,2024-11-04 08:11:34,Medium,1
20.060000000000002,27.0,144.0,1.0,445.21000000000004,Debit,Memphis,ATM,Student,2023-04-19 16:41:27,2024-11-04 08:10:01,Low,2
236.57,79.0,112.0,1.0,3488.77,Debit,Sacramento,ATM,Retired,2023-09-01 17:51:34,2024-11-04 08:06:31,High,1
0.32000000000005,39.0,136.0,1.0,7158.58,Debit,Boston,ATM,Engineer,2023-08-04 17:44:36,2024-11-04 08:09:57,Low,0
14.279999999999973,23.0,81.0,1.0,1597.5100000000002,Debit,Phoenix,ATM,Student,2023-09-15 17:03:44,2024-11-04 08:07:23,Very Low,2
232.35,33.0,153.0,1.0,4186.25,Credit,Atlanta,Branch,Engineer,2023-05-12 16:14:22,2024-11-04 08:08:22,Low,2
317.53,44.0,104.0,1.0,6237.68,Debit,Miami,Online,Engineer,2023-02-24 18:25:34,2024-11-04 08:06:39,Low,0
74.67000000000002,43.0,283.0,1.0,3449.35,Debit,Indianapolis,ATM,Engineer,2023-05-15 17:37:32,2024-11-04 08:11:01,Low,2
65.00999999999999,29.0,67.0,1.0,10235.19,Credit,Austin,Online,Doctor,2023-10-24 17:28:18,2024-11-04 08:09:26,Low,0
0.44999999999998863,34.0,172.0,1.0,8670.23,Debit,Kansas City,Branch,Engineer,2023-07-26 17:29:24,2024-11-04 08:10:09,Low,0
364.13,63.0,61.00000000000001,1.0,8198.0,Debit,Fort Worth,ATM,Doctor,2023-02-03 16:06:00,2024-11-04 08:10:23,High,1
222.66,39.0,88.0,1.0,14466.38,Debit,Detroit,Online,Doctor,2023-06-28 16:05:19,2024-11-04 08:10:50,Low,0
638.24,48.0,64.0,1.0,5695.78,Debit,Phoenix,Branch,Engineer,2023-03-09 18:04:32,2024-11-04 08:11:49,Medium,1
241.21,31.0,108.0,1.0,1220.8599999999997,Debit,Omaha,ATM,Engineer,2023-09-25 16:37:04,2024-11-04 08:09:16,Low,2
